supxevs;Vs. Super Xevious;a
vsfdf;Vs. Freedom Force;a
seawolf;Sea Wolf;a
gunfight;Gun Fight;a
tornbase;Tornado Baseball;a
280zzzap;Datsun 280 Zzzap;a
maze;Amazing Maze;a
boothill;Boot Hill;a
checkmat;Checkmate;a
desertgu;Desert Gun;a
lagunar;Laguna Racer;a
gmissile;Guided Missile;a
m4;M-4;a
clowns;Clowns;a
einnings;Extra Inning;a
shuffle;Shuffleboard;a
dogpatch;Dog Patch;a
spcenctr;Space Encounters;a
phantom2;Phantom II;a
bowler;4 Player Bowling Alley;a
invaders;Space Invaders;a
blueshrk;Blue Shark;a
invad2ct;Space Invaders II;a
invadpt2;Space Invaders Part II;a
sstrangr;Space Stranger;a
sstrngr2;Space Stranger 2;a
invrvnge;Invader's Revenge;a
galxwars;Galaxy Wars;a
lrescue;Lunar Rescue;a
rollingc;Rolling Crash - Moon Base;a
sheriff;Sheriff;a
ozmawars;Ozma Wars;a
schaser;Space Chaser;a
lupin3;Lupin III;a
helifire;HeliFire;a
spacefev;Space Fever;a
spclaser;Space Laser;a
polaris;Polaris;a
ballbomb;Balloon Bomber;a
m79amb;M79 Ambush;a
yosakdon;Yosaku To Donbee;a
cosmo;Cosmo;a
sspeedr;Super Speed Race;a
sflush;Straight Flush;a
lazercmd;Lazer Command;a
bbonk;Bigfoot Bonkers;a
deadeye;Dead Eye;a
gypsyjug;Gypsy Juggler;a
minferno;Inferno;a
medlanes;Meadows Lanes;a
seawolf2;Sea Wolf II;a
spacezap;Space Zap;a
ebases;Extra Bases;a
wow;Wizard of Wor;a
gorf;Gorf;a
robby;Robby Roto;a
profpac;Professor PacMan;a
solarfox;Solar Fox;a
kick;Kick;a
shollow;Satan's Hollow;a
tron;Tron;a
kroozr;Kozmik Kroozr;a
domino;Domino Man;a
wacko;Wacko;a
twotiger;Two Tigers;a
journey;Journey;a
tapper;Tapper;a
timber;Timber;a
dotron;Discs of Tron;a
demoderb;Demolition Derby;a
sarge;Sarge;a
rampage;Rampage;a
powerdrv;Power Drive;a
stargrds;Star Guards;a
maxrpm;Max RPM;a
spyhunt;Spy Hunter;a
turbotag;Turbo Tag;a
crater;Crater Raider;a
zwackery;Zwackery;a
xenophob;Xenophobe;a
spyhunt2;Spy Hunter 2;a
blasted;Blasted;a
archrivl;Arch Rivals;a
trisport;Tri-Sports;a
pigskin;Pigskin 621AD;a
sentetst;Sente Diagnostic Cartridge;a
cshift;Chicken Shift;a
gghost;Goalie Ghost;a
hattrick;Hat Trick;a
otwalls;Off the Wall;a
snakepit;Snake Pit;a
snakjack;Snacks'n Jaxson;a
stocker;Stocker;a
triviag1;Trivial Pursuit;a
triviag2;Trivial Pursuit;a
triviasp;Trivial Pursuit;a
triviayp;Trivial Pursuit;a
triviabb;Trivial Pursuit;a
gimeabrk;Gimme A Break;a
minigolf;Mini Golf;a
toggle;Toggle;a
nametune;Name That Tune;a
nstocker;Night Stocker;a
sfootbal;Street Football;a
spiker;Spiker;a
stompin;Stompin';a
rescraid;Rescue Raider;a
grudge;Grudge Match;a
shrike;Shrike Avenger;a
gridlee;Gridlee;a
andromed;Andromeda;a
ipminvad;IPM Invader;a
skychut;Sky Chuter;a
spacbeam;Space Beam;a
greenber;Green Beret;a
redalert;Red Alert;a
demoneye;Demoneye-X;a
olibochu;Oli-Boo-Chu;a
mpatrol;Moon Patrol;a
troangel;Tropical Angel;a
yard;10 Yard Fight;a
travrusa;Traverse USA - Zippy Race;a
shtrider;Shot Rider;a
wilytowr;Wily Tower;a
kungfum;Kung-Fu Master;a
battroad;The Battle-Road;a
ldrun;Lode Runner;a
ldrun2;Lode Runner II - The Bungeling Strikes Back;a
ldrun3;Lode Runner III - The Golden Labyrinth;a
ldrun4;Lode Runner IV - Teikoku Karano Dasshutsu;a
lotlot;Lot Lot;a
kidniki;Kid Niki - Radical Ninja;a
spelunkr;Spelunker;a
spelunk2;Spelunker II;a
horizon;Horizon;a
youjyudn;Youjyuden;a
vigilant;Vigilante;a
kikcubic;Meikyu Jima;a
rtype;R-Type;a
bchopper;Battle Chopper;a
nspirit;Ninja Spirit;a
imgfight;Image Fight;a
loht;Legend of Hero Tonma;a
xmultipl;X Multiply;a
dbreed;Dragon Breed;a
rtype2;R-Type II;a
majtitle;Major Title;a
hharry;Hammerin' Harry;a
poundfor;Pound for Pound;a
airduel;Air Duel;a
cosmccop;Cosmic Cop;a
kengo;Ken-Go;a
sichuan2;Sichuan II;a
hasamu;Hasamu;a
dynablst;Dynablaster;a
bbmanw;Bomber Man World;a
quizf1;Quiz F-1 1,2finish;a
riskchal;Risky Challenge;a
shisen2;Shisensho II;a
gunforce;Gunforce - Battle Fire Engulfed Terror Island;a
bmaster;Blade Master;a
lethalth;Lethal Thunder;a
uccops;Undercover Cops;a
mysticri;Mystic Riders;a
majtitl2;Major Title 2;a
hook;Hook;a
rtypeleo;R-Type Leo;a
inthunt;In The Hunt;a
nbbatman;Ninja Baseball Batman;a
ssoldier;Superior Soldiers;a
gunforc2;Gunforce 2;a
firebarr;Fire Barrel;a
dsoccr94;Dream Soccer '94;a
wpksoc;World PK Soccer;a
reactor;Reactor;a
mplanets;Mad Planets;a
qbert;Q*bert;a
insector;Insector;a
krull;Krull;a
sqbert;Faster, Harder, More Challenging Q*bert;a
mach3;M.A.C.H. 3;a
usvsthem;Us vs. Them;a
3stooges;The Three Stooges In Brides Is Brides;a
qbertqub;Q*bert's Qubes;a
screwloo;Screw Loose;a
curvebal;Curve Ball;a
qix;Qix;a
sdungeon;Space Dungeon;a
elecyoyo;The Electric Yo-Yo;a
kram;Kram;a
zookeep;Zoo Keeper;a
slither;Slither;a
complexx;Complex X;a
spaceskr;Space Seeker;a
spacecr;Space Cruiser;a
junglek;Jungle King;a
alpine;Alpine Ski;a
timetunl;Time Tunnel;a
wwestern;Wild Western;a
frontlin;Front Line;a
elevator;Elevator Action;a
tinstar;The Tin Star;a
waterski;Water Ski;a
bioatack;Bio Attack;a
hwrace;High Way Race;a
sfposeid;Sea Fighter Poseidon;a
kikstart;Kick Start Wheelie King;a
crbaloon;Crazy Balloon;a
sbowling;Strike Bowling;a
grchamp;Grand Champion;a
marinedt;Marine Date;a
bking;Birdie King;a
bking2;Birdie King 2;a
bking3;Birdie King 3;a
chaknpop;Chack'n Pop;a
josvolly;Joshi Volleyball;a
gsword;Great Swordsman;a
pitnrun;Pit and Run;a
lkage;The Legend of Kage;a
msisaac;Metal Soldier Isaac II;a
retofinv;Return of the Invaders;a
fightrol;Fighting Roller;a
vsgongf;VS Gong Fight;a
fieldday;Field Day;a
40love;Forty-Love;a
tsamurai;Samurai Nihon-ichi;a
nunchaku;Nunchackun;a
yamagchi;Go Go Mr. Yamaguchi - Yuke Yuke Yamaguchi-kun;a
m660;Mission 660;a
buggychl;Buggy Challenge;a
ssrj;Super Speed Race Junior;a
bigevglf;Big Event Golf;a
flstory;The FairyLand Story;a
onna34ro;Onna Sansirou - Typhoon Gal;a
gladiatr;Gladiator;a
nycaptor;N.Y. Captor;a
cyclshtg;Cycle Shooting;a
benberob;Ben Bero Beh;a
halleys;Halley's Comet;a
lsasquad;Land Sea Air Squad - Riku Kai Kuu Saizensen;a
tokio;Tokio - Scramble Formation;a
bublbobl;Bubble Bobble;a
kikikai;KiKi KaiKai;a
kicknrun;Kick and Run;a
darius;Darius;a
rastan;Rastan;a
topspeed;Top Speed;a
opwolf;Operation Wolf;a
othunder;Operation Thunderbolt;a
rainbow;Rainbow Islands;a
arkanoid;Arkanoid;a
superqix;Super Qix;a
perestro;Perestroika Girls;a
pbillian;Prebillian;a
hotsmash;Hot Smash;a
exzisus;Exzisus;a
minivadr;Minivader;a
volfied;Volfied;a
bonzeadv;Bonze Adventure;a
asuka;Asuka and Asuka;a
mofflott;Maze of Flott;a
cadash;Cadash;a
galmedes;Galmedes;a
earthjkr;U.N. Defense Force - Earth Joker;a
eto;Kokontouzai Eto Monogatari;a
wgp;World Grand Prix;a
slapshot;Slap Shot;a
opwolf3;Operation Wolf 3;a
ashnojoe;Ashita no Joe;a
ninjaw;The Ninja Warriors;a
darius2;Darius II;a
warriorb;Warrior Blade - Rastan Saga Episode III;a
superman;Superman;a
twinhawk;Twin Hawk;a
gigandes;Gigandes;a
kyustrkr;Last Striker - Kyuukyoku no Striker;a
ballbros;Balloon Brothers;a
plumppop;Plump Pop;a
extrmatn;Extermination;a
arknoid2;Arkanoid - Revenge of DOH;a
drtoppel;Dr. Toppel's Adventure;a
kageki;Kageki;a
chukatai;Chuka Taisen;a
tnzs;The NewZealand Story;a
insectx;Insector X;a
raimais;Raimais;a
kurikint;Kuri Kinton;a
evilston;Evil Stone;a
fhawk;Fighting Hawk;a
plotting;Plotting;a
champwr;Champion Wrestler;a
puzznic;Puzznic;a
horshoes;American Horseshoes;a
palamed;Palamedes;a
cachat;Cachat;a
cubybop;Cuby Bop;a
plgirls;Play Girls;a
plgirls2;Play Girls 2;a
syvalion;Syvalion;a
recordbr;Recordbreaker;a
dleague;Dynamite League;a
masterw;Master of Weapon;a
nastar;Nastar;a
rambo3;Rambo III;a
crimec;Crime City;a
viofight;Violence Fight;a
ashura;Ashura Blaster;a
hitice;Hit the Ice;a
sbm;Sonic Blast Man;a
selfeena;Sel Feena;a
silentd;Silent Dragon;a
ryujin;Ryu Jin;a
qzshowby;Quiz Sekai wa SHOW by shobai;a
pbobble;Puzzle Bobble;a
spacedx;Space Invaders DX v2.1;a
contcirc;Continental Circus;a
chasehq;Chase H.Q.;a
enforce;Enforce;a
nightstr;Night Striker;a
sci;Special Criminal Investigation;a
bshark;Battle Shark;a
aquajack;Aqua Jack;a
spacegun;Space Gun;a
dblaxle;Double Axle;a
topland;Top Landing;a
ainferno;Air Inferno;a
gunbustr;Gunbuster;a
superchs;Super Chase - Criminal Termination;a
groundfx;Ground Effects - Super Ground Effects;a
undrfire;Under Fire;a
finalb;Final Blow;a
dondokod;Don Doko Don;a
megab;Mega Blast;a
thundfox;Thunder Fox;a
cameltry;Cameltry;a
qtorimon;Quiz Torimonochou;a
liquidk;Liquid Kids;a
quizhq;Quiz H.Q.;a
ssi;Super Space Invaders '91;a
gunfront;Gun and Frontier;a
growl;Growl;a
mjnquest;Mahjong Quest;a
footchmp;Football Champ;a
koshien;Ah Eikou no Koshien;a
yuyugogo;Yuuyu no Quiz de GO!GO!;a
ninjak;The Ninja Kids;a
solfigtr;Solitary Fighter;a
qzquest;Quiz Quest - Hime to Yuusha no Monogatari;a
pulirula;PuLiRuLa;a
metalb;Metal Black;a
qzchikyu;Quiz Chikyu Bouei Gun;a
yesnoj;Yes-No Sinri Tokimeki Chart;a
deadconx;Dead Connection;a
dinorex;Dino Rex;a
qjinsei;Quiz Jinsei Gekijoh;a
qcrayon;Quiz Crayon Shinchan;a
qcrayon2;Crayon Shinchan Orato Asobo;a
driftout;Drift Out;a
ringrage;Ring Rage;a
arabianm;Arabian Magic;a
ridingf;Riding Fight;a
gseeker;Grid Seeker - Project Stormhammer;a
trstar;Top Ranking Stars;a
gunlock;Gunlock;a
scfinals;Super Cup Finals;a
dungeonm;Dungeon Magic;a
kaiserkn;Kaiser Knuckle;a
dariusg;Darius Gaiden - Silver Hawk;a
bublbob2;Bubble Bobble 2;a
pwrgoal;Taito Power Goal;a
qtheater;Quiz Theater - 3tsu no Monogatari;a
elvactr;Elevator Action Returns;a
spcinv95;Space Invaders '95 - Attack Of The Lunar Loonies;a
twinqix;Twin Qix;a
quizhuhu;Moriguchi Hiroko no Quiz de Hyuu!Hyuu!;a
pbobble2;Puzzle Bobble 2;a
gekirido;Gekirindan;a
ktiger2;Kyukyoku Tiger 2;a
bubblem;Bubble Memories - The Story Of Bubble Bobble 3;a
cleopatr;Cleopatra Fortune;a
pbobble3;Puzzle Bobble 3;a
arkretrn;Arkanoid Returns;a
kirameki;Kirameki Star Road;a
puchicar;Puchi Carat;a
pbobble4;Puzzle Bobble 4;a
popnpop;Pop 'N Pop;a
landmakr;Land Maker;a
perfrman;Performan;a
tigerh;Tiger Heli;a
slapfigh;Slap Fight;a
getstar;Guardian;a
mjsister;Mahjong Sisters;a
fshark;Flying Shark;a
wardner;Wardner;a
twincobr;Twin Cobra;a
gulfwar2;Gulf War II;a
rallybik;Rally Bike - Dash Yarou;a
truxton;Truxton - Tatsujin;a
hellfire;Hellfire;a
zerowing;Zero Wing;a
demonwld;Demon's World - Horror Story;a
fireshrk;Fire Shark;a
outzone;Out Zone;a
vimana;Vimana;a
